time,x,y,z,yaw,throttle,roll_rate,pitch_rate,yaw_rate,x_ref,y_ref,z_ref,yaw_ref,pred_time,nr_time,metadata
2.384185791015625e-06,-0.09389472007751465,-0.2113053947687149,-0.2372976541519165,0.06632381362892892,-0.5508806763247723,0.09051329297115876,-0.04627657155672684,0.23999999999999996,0.0,0.0,-0.7,-3.85368598971807,0.0023941993713378906,0.003753662109375,Hardware
0.008779287338256836,-0.09389472007751465,-0.2113053947687149,-0.2372976541519165,0.06632381362892892,-0.5617938569873199,0.13598272866487193,-0.11100834503376711,0.40800000000000003,0.0,0.0,-0.7,-3.8500095291227296,0.0019063949584960938,0.0038721561431884766,Nonlinear
0.020545482635498047,-0.09390223026275635,-0.21126866340637207,-0.23729467391967773,0.06628948570691302,-0.5704432817311054,0.14591711149703263,-0.17167978270274853,0.5256,0.0,0.0,-0.7,-3.845080916761861,0.0027561187744140625,0.004521846771240234,0OrderHold
0.03162693977355957,-0.09390223026275635,-0.21126866340637207,-0.23729467391967773,0.06628948570691302,-0.5773663170094272,0.1338886382810403,-0.21726521696584322,0.60792,0.0,0.0,-0.7,-3.8404391268503937,0.0021343231201171875,0.003418445587158203,QuatYawError
0.04169273376464844,-0.09391076117753983,-0.2112227827310562,-0.23729074001312256,0.06627652362882633,-0.5829675259423049,0.11153799304806307,-0.24560388400641567,0.6655439999999999,0.0,0.0,-0.7,-3.8362227769230666,0.0018422603607177734,0.0029821395874023438,NoPyJoules
0.05167245864868164,-0.09391670674085617,-0.21120798587799072,-0.23731426894664764,0.06629572142576912,-0.5874095023576517,0.08711387526613489,-0.25922359015597807,0.7058808,0.0,0.0,-0.7,-3.8320424795389965,0.0023043155670166016,0.003828763961791992,0
0.06095433235168457,-0.09391670674085617,-0.21120798587799072,-0.23731426894664764,0.06629572142576912,-0.5909550347350363,0.06534095921514997,-0.2618879743314119,0.73411656,0.0,0.0,-0.7,-3.828154497374076,0.0018146038055419922,0.003337860107421875,0
0.07045745849609375,-0.09389104694128036,-0.21123720705509186,-0.23739808797836304,0.06791193161159048,-0.5936848099440115,0.050660496682510825,-0.2561934721042908,0.753881592,0.0,0.0,-0.7,-3.824173837203221,0.0014750957489013672,0.002624988555908203,0
0.08045816421508789,-0.09389104694128036,-0.21123720705509186,-0.23739808797836304,0.06791193161159048,-0.5958272268844024,0.040928131527089684,-0.2479499702281554,0.7677171144,0.0,0.0,-0.7,-3.8199847513875533,0.0019307136535644531,0.0032987594604492188,0
0.09020256996154785,-0.09387026727199554,-0.21126309037208557,-0.23745372891426086,0.06848985966496784,-0.5974782813383143,0.03660349173428461,-0.23812484673212103,0.7774019800799999,0.0,0.0,-0.7,-3.81590302425333,0.001977205276489258,0.0035924911499023438,0
0.10093951225280762,-0.09376116096973419,-0.21131980419158936,-0.2375602424144745,0.06846998849452687,-0.5988050221149416,0.031447167195609166,-0.22757821488766686,0.784181386056,0.0,0.0,-0.7,-3.8114055443834314,0.0022535324096679688,0.0037670135498046875,0
