time,x,y,z,yaw,throttle,roll_rate,pitch_rate,yaw_rate,x_ref,y_ref,z_ref,yaw_ref,mpc_time,metadata
4.0531158447265625e-06,-0.1004413515329361,-0.12888455390930176,-0.24118471145629883,-0.013976302263855689,-0.5711401920045786,0.7999992443871814,-0.550136103961107,0.0960338139187947,0.0,0.0,-0.6,0.0,0.017727136611938477,Hardware
0.023142576217651367,-0.1004413515329361,-0.12888455390930176,-0.24118471145629883,-0.013976302263855689,-0.5711401920045786,0.7999992443871814,-0.550136103961107,0.0960338139187947,0.0,0.0,-0.6,0.0,0.0011188983917236328,Horizon:3.0
0.03084278106689453,-0.10039490461349487,-0.1289287805557251,-0.24115192890167236,-0.01389144344462037,-0.5712459155716794,0.7999999999999112,-0.5557902634995457,0.0955716469754924,0.0,0.0,-0.6,0.0,0.008117437362670898,Num Steps:20
0.04496574401855469,-0.10035818815231323,-0.1289735585451126,-0.24111706018447876,-0.01389325853112755,-0.5712896342032303,0.799998966592336,-0.5505610133963832,0.09542723591018487,0.0,0.0,-0.6,0.0,0.007158041000366211,No Pyjoules
0.05793285369873047,-0.10035818815231323,-0.1289735585451126,-0.24111706018447876,-0.01389325853112755,-0.5712896342032303,0.799998966592336,-0.5505610133963832,0.09542723591018487,0.0,0.0,-0.6,0.0,0.001081705093383789,0
0.06487131118774414,-0.10031206905841827,-0.12902545928955078,-0.2410753071308136,-0.013936312287207084,-0.5717591046971541,0.7999999999998781,-0.5573027183193654,0.09581369484204315,0.0,0.0,-0.6,0.0,0.007631063461303711,0
0.07777166366577148,-0.10031206905841827,-0.12902545928955078,-0.2410753071308136,-0.013936312287207084,-0.5717591046971541,0.7999999999998781,-0.5573027183193654,0.09581369484204315,0.0,0.0,-0.6,0.0,0.0011038780212402344,0
0.08516097068786621,-0.10028401017189026,-0.12908689677715302,-0.24104604125022888,-0.013790299584125972,-0.5713072346967986,0.7999999999999833,-0.5551757299325322,0.09525521196716105,0.0,0.0,-0.6,0.0,0.008062362670898438,0
0.09846925735473633,-0.10028401017189026,-0.12908689677715302,-0.24104604125022888,-0.013790299584125972,-0.5713072346967986,0.7999999999999833,-0.5551757299325322,0.09525521196716105,0.0,0.0,-0.6,0.0,0.0010852813720703125,0
0.10949206352233887,-0.10023097693920135,-0.1291949599981308,-0.24109327793121338,-0.013473954464493633,-0.5702988739871403,0.7999995782481317,-0.5038601136972218,0.0925401479807146,0.0,0.0,-0.6,0.0,0.008517742156982422,0
0.12321591377258301,-0.10023097693920135,-0.1291949599981308,-0.24109327793121338,-0.013473954464493633,-0.5702988739871403,0.7999995782481317,-0.5038601136972218,0.0925401479807146,0.0,0.0,-0.6,0.0,0.0011293888092041016,0
0.13012003898620605,-0.0999038890004158,-0.12921546399593353,-0.24122755229473114,-0.013209896185451958,-0.5695875938565481,0.7999999999994798,-0.45218785801517913,0.08971868948156361,0.0,0.0,-0.6,0.0,0.00955963134765625,0
0.144608736038208,-0.0999038890004158,-0.12921546399593353,-0.24122755229473114,-0.013209896185451958,-0.5695875938565481,0.7999999999994798,-0.45218785801517913,0.08971868948156361,0.0,0.0,-0.6,0.0,0.0011632442474365234,0
0.15222811698913574,-0.09960602223873138,-0.12917055189609528,-0.24135488271713257,-0.013014356550175023,-0.568330293000527,0.7999986794458918,-0.38604288151888533,0.0869797931539903,0.0,0.0,-0.6,0.0,0.009994268417358398,0
0.16813302040100098,-0.09813720732927322,-0.1284671276807785,-0.24230273067951202,-0.012126600766443238,-0.5617820259081466,0.6678608136770054,-0.16370682964298913,0.07916366645342675,0.0,0.0,-0.6,0.0,0.00946807861328125,0
0.18331217765808105,-0.09813720732927322,-0.1284671276807785,-0.24230273067951202,-0.012126600766443238,-0.5617820259081466,0.6678608136770054,-0.16370682964298913,0.07916366645342675,0.0,0.0,-0.6,0.0,0.0011260509490966797,0
0.19034099578857422,-0.0966707319021225,-0.12754063308238983,-0.24384434521198273,-0.011470703834329526,-0.554989900111629,0.5453079339566829,-0.028488323066462706,0.0747292749995867,0.0,0.0,-0.6,0.0,0.01105189323425293,0
0.20699620246887207,-0.0966707319021225,-0.12754063308238983,-0.24384434521198273,-0.011470703834329526,-0.554989900111629,0.5453079339566829,-0.028488323066462706,0.0747292749995867,0.0,0.0,-0.6,0.0,0.0010673999786376953,0
0.21409940719604492,-0.09493102878332138,-0.12625287473201752,-0.24625645577907562,-0.010160608150130044,-0.5485854559199906,0.37825703339321143,0.1237420240391891,0.06635965142358129,0.0,0.0,-0.6,0.0,0.007734537124633789,0
0.22699427604675293,-0.09493102878332138,-0.12625287473201752,-0.24625645577907562,-0.010160608150130044,-0.5485854559199906,0.37825703339321143,0.1237420240391891,0.06635965142358129,0.0,0.0,-0.6,0.0,0.0011074542999267578,0
0.23433136940002441,-0.09263318032026291,-0.12428213655948639,-0.24992908537387848,-0.007651180308988971,-0.5404201980535537,0.09969624747895478,0.29791887324744193,0.05021549293002744,0.0,0.0,-0.6,0.0,0.006910562515258789,0
0.2463681697845459,-0.09263318032026291,-0.12428213655948639,-0.24992908537387848,-0.007651180308988971,-0.5404201980535537,0.09969624747895478,0.29791887324744193,0.05021549293002744,0.0,0.0,-0.6,0.0,0.0011057853698730469,0
0.253342866897583,-0.09037262201309204,-0.12216648459434509,-0.2538716793060303,-0.00574339187338989,-0.5346268042477584,-0.12336606611098176,0.4761870700477267,0.03807307179234377,0.0,0.0,-0.6,0.0,0.006604909896850586,0
